anno,genere,codice,regione,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2002,Femmine,1,Piemonte,16731,17079,16574,16525,16469,16225,16132,16113,16355,16641,16914,16880,16305,16503,15903,16341,17095,17094,17811,18871,19063,19882,20508,22328,24167,25833,28134,29453,29787,30934,32078,31658,33041,32471,32798,34146,34156,34716,32634,31678,31565,30745,29735,29168,29221,29256,28908,28724,28118,28473,28788,30351,30321,32379,31604,31258,24418,26488,26862,27581,28413,31350,31621,31063,28516,27447,28407,27526,27089,27462,27603,28535,26437,25671,24915,23971,23392,22102,21748,21539,20461,18488,11292,8421,8395,9821,11953,10564,9834,8704,6953,5820,4446,3494,2397,1807,1241,874,531,392,499
2002,Femmine,2,Valle D'Aosta/Vallée D'Aoste,530,561,547,532,480,523,472,485,474,484,483,551,433,474,467,516,461,471,479,497,488,546,545,681,667,763,850,817,936,943,979,981,1044,975,1008,1035,1026,1058,975,953,890,872,898,827,806,791,870,817,773,766,805,824,852,869,767,806,686,671,693,738,776,815,775,822,752,718,677,686,691,696,712,738,653,676,689,666,558,575,553,590,561,523,308,255,241,257,291,285,252,202,159,123,108,64,55,54,40,23,13,8,13
2002,Femmine,3,Lombardia,40751,40633,40355,38999,38561,38394,37675,37269,37946,38356,38637,38927,38222,37875,36221,36847,38736,39024,40654,42321,43765,45109,47351,51038,54898,59086,65198,67820,69627,71164,72360,72677,76088,75186,76312,78850,79224,78707,74876,71600,69936,68064,66330,63363,62529,62326,61918,60869,59400,60294,60836,63709,64480,67181,65724,68308,51282,55718,55507,57446,59755,65190,64467,62484,57371,54249,56164,54167,52785,52983,52420,53480,49647,47913,46814,44776,44030,42383,41492,38895,37568,34651,21387,15246,15200,18083,21190,19742,17529,15178,12735,10224,7680,5990,4127,2952,2084,1426,911,608,814
2002,Femmine,4,Trentino-Alto Adige/Südtirol,4917,5164,5171,5105,5024,5055,4845,4899,4859,4968,4861,4891,4726,4681,4609,4550,4590,4518,4822,5029,4987,5032,5133,5390,5586,5964,6514,6867,7135,7214,7610,7485,7745,7780,7953,8138,8184,8196,7810,7460,7508,7069,6819,6422,6534,6186,6026,5865,5808,5773,5650,6031,5571,5885,5989,6447,4608,5368,5723,5784,5924,5732,5489,5253,4886,4772,4747,4735,4600,4663,4701,4924,4573,4559,4501,4388,4406,4444,4481,4236,4106,3616,2464,1382,1290,1195,1723,2056,1935,1717,1425,1106,929,679,482,363,207,170,110,67,107
2002,Femmine,5,Veneto,20313,20976,20801,20449,20065,19843,19051,19092,19544,19968,19950,20016,19384,19537,18041,18992,20000,20034,20233,21592,22132,22765,24122,26431,28038,29968,32023,34868,35127,35696,36794,36862,37905,37508,37792,39430,39706,40160,37732,36338,35860,33961,33618,31624,31086,31317,30304,29846,29228,29433,29059,30979,30398,31619,31129,34010,23748,27638,28645,28057,28166,30140,29163,28878,26579,25736,26162,25648,24238,24717,24684,25683,23423,24062,24243,23470,22995,22020,21960,20491,19560,18742,11240,7819,7728,9114,11001,10282,9276,7997,6745,5385,4041,3248,2300,1667,1158,804,495,385,477
2002,Femmine,6,Friuli-Venezia Giulia,4575,4664,4495,4467,4313,4395,4240,4179,4211,4596,4575,4504,4451,4447,4145,4224,4522,4554,4609,4835,4914,5206,5532,6241,6450,7182,7694,8503,8680,9003,9108,9266,9289,9086,9411,9683,9692,9884,9535,8922,8710,8353,8381,7966,7887,7840,7656,7793,7850,7941,7941,8511,8385,8994,9144,9683,6712,8156,8040,8394,8498,9081,8772,8414,7772,7453,7401,7239,7063,7074,7110,7453,6973,6920,7004,7351,7039,7063,7079,6998,7042,6807,4035,2422,2462,2690,3451,3529,3231,2874,2422,2078,1612,1128,933,656,461,335,207,131,210
2002,Femmine,7,Liguria,5455,5352,5285,5276,5295,5270,5257,5278,5315,5656,5707,5632,5540,5426,5159,5173,5531,5506,5651,5778,6084,6044,6542,7154,7723,8264,9184,9986,10189,10874,10985,11143,11602,11430,11705,12386,12603,12666,12162,11724,11427,11110,11016,10688,10354,10341,10270,10290,10051,9990,10161,10847,11136,11851,12396,12823,9375,10742,10727,11245,11737,12873,12828,12892,11959,11523,11772,11472,11483,11932,11977,12521,11872,11389,10984,10971,10747,10346,10265,10202,9806,9196,5697,4591,4437,5112,5537,5384,4605,4065,3281,2788,2170,1659,1166,913,673,473,301,227,270
2002,Femmine,8,Emilia-Romagna,16737,16451,15960,15186,15285,15043,14590,14593,14538,15114,15152,15136,14735,14219,13861,14132,14675,14699,15370,15955,16558,17549,19174,21046,22569,24906,27075,29203,29997,30682,31634,31667,32262,31819,31732,32769,32733,33347,31484,31013,30411,29646,28917,27537,27603,27552,26745,26579,25550,25967,25743,27521,27773,29552,29378,30582,22080,24737,24910,24905,25840,28720,28408,28706,26128,24948,26487,26327,24970,24374,25289,26102,24319,24474,24365,23800,24494,23203,23141,22531,21824,20624,12875,9210,8534,10657,12406,11489,10257,9105,7534,6079,4572,3476,2584,1810,1313,895,511,378,498
2002,Femmine,9,Toscana,13701,13596,13172,13045,12971,13025,12815,12791,12935,13628,13541,13870,13544,13763,13018,13441,14108,13912,14608,14977,15640,16132,17424,18677,20001,21560,23530,24730,25558,26158,26708,25909,27094,26730,27214,28049,28291,28690,26946,26242,26092,25296,24620,24066,23683,23737,23422,23568,22424,22723,22771,23768,25019,26843,27086,27646,21941,21996,22548,21946,23105,26185,25431,25397,23556,22258,23074,21942,21796,21500,22559,23527,21701,21753,21640,21116,21308,20626,20453,19929,19940,18854,11191,7758,7198,8716,10398,10000,8614,7770,6139,5339,3880,3042,2055,1614,1114,772,492,359,438
2002,Femmine,10,Umbria,3226,3306,3133,3079,3098,3119,3171,3131,3276,3425,3300,3510,3385,3519,3345,3507,3642,3589,3920,3874,4083,4172,4366,4697,4899,5213,5644,5794,5888,5912,6052,5862,6162,6100,6059,6230,6432,6498,6256,5979,5994,6073,5776,5445,5391,5514,5458,5464,5316,5175,5548,5673,5786,6178,5764,5719,4734,5054,5295,5009,5122,5785,5712,5828,5472,5196,5425,5397,5298,5062,5553,5750,5248,5092,5276,5133,5160,4877,4995,4755,4641,4325,2752,1841,1828,2020,2364,2170,1898,1625,1263,1088,772,613,370,324,207,135,98,68,74
2002,Femmine,11,Marche,5871,5923,6035,5925,5839,5840,5956,5811,6080,6293,6320,6547,6285,6366,5967,6378,6612,6569,6930,7157,7299,7675,8143,8475,9079,9355,10087,10303,10460,10604,10914,10801,11153,10825,10948,11244,11240,11558,11132,10511,10685,10345,10312,9953,9761,10047,9820,9412,9341,9303,9644,9919,9536,9828,9559,9900,8186,8126,8554,8284,8475,9800,9939,10175,9213,9072,9504,9046,9075,8555,9167,9402,8448,8644,8806,8390,8725,8059,7947,7653,7600,7291,4478,3082,2974,3649,4153,3884,3255,2984,2329,2126,1459,1144,733,521,399,267,176,116,133
2002,Femmine,12,Lazio,21947,22252,22159,21907,22009,22164,22269,22503,23225,24181,24315,24332,23770,23899,23267,23467,24756,24939,25508,26898,27409,28072,29231,31068,32205,34544,37290,39545,40172,41193,41803,42065,43371,42527,43040,44612,44904,45950,43613,42020,41435,39888,38609,37081,36712,36509,36619,36329,34538,34337,34469,35902,35632,37947,37574,37256,30008,29899,32190,31658,32190,36012,34766,33626,31819,30576,31289,30565,29697,28544,29061,30220,26851,26002,25846,25145,23945,22947,22675,21502,20306,19566,11334,8380,8287,9210,10245,8979,7944,6884,5351,4509,3354,2559,1673,1273,867,583,401,265,305
2002,Femmine,13,Abruzzo,5256,5112,5324,5309,5224,5452,5431,5677,5860,6060,6188,6332,6133,6224,6041,6356,6742,6606,6808,7198,7235,7190,7564,7964,7957,8530,8897,9019,9243,9475,9665,9392,9754,9590,9844,10057,10152,10055,9672,9355,9408,9273,9063,8725,8663,8451,8653,8490,7986,8080,8304,8462,8523,8774,8238,8147,6325,6656,6713,6600,6703,7838,7989,7392,7561,7364,7797,7432,7891,7248,7618,8224,7303,7233,7214,6917,6892,6615,6339,6278,6127,5780,3526,2406,2363,2881,3228,2614,2485,2192,1578,1464,1090,849,573,428,306,197,103,88,137
2002,Femmine,14,Molise,1241,1299,1359,1326,1333,1376,1474,1480,1539,1625,1606,1645,1626,1712,1645,1686,1796,1822,1844,1923,1906,1959,1985,2025,2063,2077,2267,2336,2237,2353,2305,2235,2302,2337,2416,2469,2425,2434,2328,2330,2243,2363,2276,2219,2127,2083,2115,2215,1962,2116,1946,2103,2157,2163,2023,1859,1518,1542,1469,1419,1652,1944,2089,1766,1903,2033,2059,2016,2073,1912,1967,2194,1910,1864,1871,1911,1777,1600,1607,1679,1583,1505,853,574,603,749,896,668,692,602,468,442,281,198,148,115,96,62,32,22,35
2002,Femmine,15,Campania,31431,31626,32329,31510,31497,32447,33184,33499,34754,36951,36905,37335,37169,37344,35768,37052,37731,38886,39386,40865,40783,40836,41115,41893,42084,43591,44717,46341,45472,45539,45941,44877,45457,44939,45585,46335,46260,47121,45019,44027,43318,41493,40520,38554,37720,37039,37402,37595,34450,34156,34286,35403,35191,36147,34839,35817,30106,25948,28786,28125,27661,30388,30364,28502,27476,26914,27673,26835,27516,27120,27083,28072,24835,24856,23496,22458,22101,20392,19520,18326,17331,15663,9797,7486,7202,7499,8375,7123,6348,5508,4116,3502,2470,1864,1262,913,689,462,306,257,272
2002,Femmine,16,Puglia,19688,20263,20276,20080,20072,20577,20666,21169,21802,23181,23153,23491,23504,23886,23402,23929,24466,25369,25756,26998,27650,28189,28957,29764,30669,31435,32156,32899,31598,30848,31211,30890,31442,31379,31325,32192,32555,32589,30757,30029,30013,29119,28380,27217,27321,27129,26922,26299,25512,24951,25801,26577,26413,28123,26592,26721,22793,20865,21249,21825,21090,23193,23133,22295,21401,20674,21082,20926,20461,20048,20498,21175,18954,18440,18335,17164,16176,15077,15356,14699,13221,13141,7790,5992,5565,6084,6835,5961,5472,4617,3659,3108,2210,1723,1183,846,610,420,279,175,257
2002,Femmine,17,Basilicata,2596,2661,2731,2596,2703,2772,2822,2961,2995,3283,3333,3413,3411,3457,3355,3424,3546,3736,3762,3919,3785,3837,3898,3961,4200,4322,4543,4405,4443,4506,4450,4606,4539,4483,4593,4669,4589,4756,4493,4526,4454,4444,4176,3990,4079,4163,3883,4014,3639,3679,3657,3730,3745,4008,3613,3363,2707,2613,2672,2834,2834,3357,3588,3453,3567,3443,3523,3626,3652,3339,3348,3615,3234,3087,3141,2959,2714,2517,2674,2472,2360,2297,1286,884,876,1007,1154,975,883,791,677,544,391,291,198,123,87,67,41,30,34
2002,Femmine,18,Calabria,9231,9449,9650,9710,9678,9875,10382,10357,11135,11778,11818,12247,12555,12686,12581,12941,13021,13269,13451,14114,14046,14268,14378,14158,14822,15005,15353,15354,15060,15239,15439,15133,15688,14896,15132,15410,15320,15895,15030,15076,14992,14910,14331,13175,13333,13297,13377,13118,12373,11958,12524,12749,12533,12795,12401,11686,9396,9295,9530,9649,9497,11028,10835,10736,10305,10536,10974,10785,10977,11027,10716,10731,10057,9364,9392,8970,8914,8717,8118,7609,7254,6891,4303,3184,3118,3516,3829,3253,3040,2549,1904,1649,1258,904,640,431,360,244,135,96,129
2002,Femmine,19,Sicilia,24137,24346,25588,24816,24872,25824,26477,27166,28560,30256,30342,30680,30576,30480,29623,30382,31085,31860,31524,33002,33174,33888,33848,34408,34595,36047,37107,38150,37492,37377,38477,38005,38958,37995,37950,38679,38712,39350,37453,38095,37256,37286,35080,33880,33800,33661,33475,33586,30976,31439,31095,32306,32215,33258,32915,30797,26548,25775,25021,25696,25874,29783,28719,28111,25491,26070,26953,27340,27102,25691,26233,27927,24782,24396,22481,23151,21743,22135,19649,19837,17210,16351,10525,7891,7524,8603,9099,7653,7152,5940,4736,3662,2690,2005,1407,954,716,467,322,229,300
2002,Femmine,20,Sardegna,6397,6544,6567,6242,6340,6541,6780,6946,7308,7715,8104,8500,8261,8457,8372,8916,9255,9244,9817,10304,10732,10665,10820,11469,11693,12351,13025,13133,13325,13125,13432,12724,13251,13041,12985,13658,13617,13749,13497,13107,13162,12507,12213,11956,12015,11895,11597,11813,11170,11254,11267,11230,10751,11160,10530,9965,9726,9554,9630,9885,9585,10596,9782,9134,8510,8656,8322,8577,8554,8133,8057,8389,7727,7705,6961,7024,6376,6644,6088,5704,5099,4869,3793,2610,2589,2748,2942,2402,2226,1864,1628,1363,972,806,570,419,302,198,122,104,141
2011,Totale,1,Piemonte,38090,39114,39354,39140,38625,38329,38073,38143,37380,37431,38626,37481,37597,37230,36552,36459,36731,36797,37775,38056,38621,38160,39497,38906,40101,41658,42580,44136,46831,47441,49186,51300,55143,58074,60989,64738,67615,67687,69447,70787,70203,72724,72177,72249,72978,72903,73904,69087,66512,65805,63841,62679,60836,60804,59862,58842,57925,56104,56515,55646,58328,58922,62392,61098,59941,46039,49597,49411,50246,50961,55805,55713,54500,49989,46443,46728,43971,41919,41001,39585,39554,34942,32071,29707,26338,23707,20882,18997,16955,14182,11451,6130,4033,3349,3356,3374,2599,1943,1316,827,1109
2011,Totale,2,Valle D'Aosta/Vallée D'Aoste,1216,1274,1237,1235,1261,1165,1165,1182,1127,1188,1217,1178,1124,1059,1158,1059,1049,1043,1104,1081,1141,1097,1179,1170,1205,1215,1258,1340,1366,1266,1457,1435,1744,1670,1771,1889,1995,2010,2061,2115,2106,2250,2160,2185,2228,2185,2330,2143,1980,1982,1803,1897,1741,1723,1710,1696,1682,1639,1567,1612,1636,1693,1754,1616,1576,1244,1341,1379,1440,1457,1483,1433,1410,1245,1181,1136,1065,1060,1011,1035,1027,912,851,794,732,604,538,493,454,367,315,161,123,113,79,76,69,43,32,21,29
2011,Totale,3,Lombardia,95677,97591,98083,96509,96744,94200,94246,92085,90745,91316,92067,89557,88861,87840,86827,85075,85006,85846,87413,87450,88508,88352,90706,88737,90135,94894,98223,102737,108438,111288,116048,121692,130347,137706,144781,155083,161051,161407,163401,164209,163430,167832,167280,167042,170840,169614,169000,157785,150131,145495,140902,137211,130924,128720,126993,123736,121387,118087,117719,117160,122171,123808,128554,124949,128944,95202,102357,101200,103528,106003,115164,112789,108633,97944,89161,90909,85230,80381,77563,73792,72183,63915,59103,54739,48584,43854,39557,35357,30020,26115,21178,11615,7237,6126,6149,6017,4719,3355,2278,1505,2056
2011,Totale,4,Trentino-Alto Adige/Südtirol,10772,10639,10906,10842,10936,11046,11158,10875,10783,11048,11311,11223,11212,11227,11151,10777,10890,10734,11027,10926,10898,10701,10757,10576,10717,11039,11254,11840,12197,12215,12439,12697,13425,13568,14055,14820,15751,15861,16181,16755,16518,17462,17286,17258,17666,17812,17750,16719,15830,15793,15193,14714,13816,13575,13184,12645,12215,12062,11848,11591,11983,11432,11872,11624,12511,8926,10283,10907,10805,10872,10365,10006,9481,8566,8061,7938,7710,7419,7127,6952,7026,6159,5877,5505,5094,4773,4282,4064,3532,3045,2443,1438,685,561,463,582,552,408,295,189,260
2011,Totale,5,Veneto,46491,47085,48138,47468,47431,47080,47475,46299,45761,45404,47027,45870,45773,45383,44755,43687,43759,44038,45414,44992,45807,45346,46463,45006,46029,49083,49768,51082,53713,55294,57693,60764,65385,67861,71249,74843,79932,79419,80633,81832,82185,84169,83305,84113,84947,85101,85763,80319,77320,75837,71798,71422,66975,65664,64506,62469,61438,59497,58766,58042,60558,59931,61762,60576,65612,44815,52163,53337,51564,51473,54195,52824,51055,46191,42809,43297,41313,37736,36813,35330,35199,30937,30175,29051,25919,23764,20894,19242,16598,14005,11967,6542,3937,3405,3238,3352,2679,1908,1320,831,1121
2011,Totale,6,Friuli-Venezia Giulia,10278,10423,10450,10592,10551,10312,10465,10310,10173,10360,10521,10051,10040,9841,9978,9671,9589,9675,10299,10181,10320,10398,10536,10194,10620,11150,11580,11874,12677,13018,13681,14329,15647,15881,16762,17779,19245,19074,19714,19660,19890,20212,20045,20279,20296,20666,21009,19948,18884,18433,17794,17737,16679,16316,16191,15932,15802,15676,15574,15475,16483,16392,17579,17599,18552,12760,15298,15133,15213,15413,16315,15576,14840,13538,12388,12061,11233,10720,10373,9898,10058,9010,8488,8177,7759,7068,6615,6129,5453,4992,4212,2221,1174,1058,944,1028,898,681,507,322,466
2011,Totale,7,Liguria,11714,12193,12410,12238,12332,12227,12323,12082,12361,12396,12450,12216,12320,12285,12485,12166,12324,12481,13160,12931,12949,12897,13083,12751,12582,13259,13490,13808,14072,14716,14806,15594,17046,18166,19131,20828,22250,22780,23924,24190,24442,25151,25370,25334,26457,27079,27377,25735,24807,24115,23212,23024,22184,21957,21459,20800,20883,20274,19698,19758,21164,21640,23076,23839,24267,17647,19966,19605,20223,20913,22628,22325,22228,20342,19047,18828,18017,17628,17293,16940,17066,15517,14286,13124,11992,10931,9708,8945,7909,6813,5695,3068,2221,1811,1775,1658,1333,868,661,405,659
2011,Totale,8,Emilia-Romagna,41304,42038,41771,41347,40691,40010,39424,38459,38412,38100,38478,36777,36393,36218,35528,34767,35038,35071,35898,36460,36737,36389,36662,36797,37671,40209,42044,43981,46607,48145,50900,53797,58246,61089,64877,68681,72327,72640,73232,73815,72849,74018,73462,72377,73540,72809,74134,69135,66957,65576,63748,62238,59321,59109,58397,56045,54736,52322,51841,51401,54043,54869,58002,57881,59032,41847,46708,46655,46136,47421,51479,50762,50776,46137,42173,44481,43086,40189,37563,37320,37328,33526,31808,30392,27403,26281,23405,21529,18704,16589,13687,7715,4670,3921,4079,3875,3020,2203,1524,1014,1317
2011,Totale,9,Toscana,32345,32420,33469,33110,32624,32528,32454,31650,31709,31562,31664,30413,30682,30347,30072,29711,29916,30133,31459,31567,32622,32333,33623,32731,33129,35355,35950,37363,39110,40057,41965,44372,47676,49605,52510,55307,58190,58831,59467,60081,59014,60814,60063,60441,61673,61765,62317,58392,56388,55380,53853,52571,50641,49864,49238,48279,47993,45718,45480,45430,47144,49304,52871,52699,53317,41630,41508,42073,40454,41851,46933,45351,45745,41207,37862,38671,36222,34674,32977,33466,33295,29775,28524,27061,24361,22638,20761,18594,16092,14682,12150,6559,3842,3106,3110,3132,2541,1658,1233,687,1077
2011,Totale,10,Umbria,7856,7830,8244,8122,7985,7974,7716,7575,7599,7458,7614,7501,7409,7359,7447,7447,7435,7619,8058,7910,8118,8396,8756,8503,8829,9207,9213,10060,9977,10289,10532,11070,11586,12028,12489,12991,13584,13544,13433,13635,13344,13866,13853,13675,13780,14274,14373,13451,13083,13070,12983,12382,11760,11514,11729,11517,11326,11063,10466,11038,11230,11681,12457,11648,11288,9069,9596,10179,9435,9584,10693,10403,10750,9609,8857,9045,8928,8594,7931,8278,8312,7146,6768,6665,6199,5661,5067,4579,3951,3535,2870,1664,954,833,777,714,536,359,258,154,248
2011,Totale,11,Marche,13906,14305,14336,14011,13838,13793,13737,13470,13656,13393,13889,13672,13842,13652,13529,13737,13510,13961,14547,14584,14971,14693,15171,14772,15490,15953,16248,16747,17370,17799,18628,19691,20949,21424,22195,23157,23665,23433,23858,24433,23891,24616,24509,24474,24649,24477,25146,23942,22733,23024,22222,21697,21088,20571,20835,20004,19360,18964,18832,19127,19637,18949,19576,19072,19258,15831,15486,16285,15495,15582,17803,18224,18278,16679,15405,15922,15195,14577,13182,13935,13772,11960,11804,11348,10136,9659,8386,7619,6528,5781,4972,2680,1593,1302,1357,1337,976,679,482,286,412
2011,Totale,12,Lazio,52591,53141,53946,53303,53153,51544,51726,51356,50184,50189,50869,49620,50065,49892,50062,50365,51196,52322,54269,53818,54769,54613,55995,55351,55336,57922,59734,61310,64019,65256,67393,70107,75183,77726,81483,86564,90767,91377,92723,93026,93158,94764,93835,94260,95332,95541,97031,91314,87597,85527,81879,79735,76763,75773,74128,73226,71914,68130,66650,66316,68518,68289,72438,72084,70161,55039,55473,58300,56635,57106,62867,60900,58540,54195,50390,50793,48481,45674,42377,41651,41607,35788,32696,30869,27809,24338,22097,19850,16938,14497,12248,6376,4104,3602,3379,3056,2310,1664,1075,712,982
2011,Totale,13,Abruzzo,11576,11246,11622,11469,11330,11457,11482,11506,11194,11684,11748,11620,11862,11798,12021,12138,12485,13100,13469,13579,13997,13993,14275,14158,14464,15213,15547,15513,16344,16033,16521,17301,17816,17944,18690,19034,19919,19729,20167,20595,20257,21134,21023,21160,21426,21580,21726,20369,19636,19456,19153,18880,18166,18057,17694,17682,17371,16389,16296,16506,17077,17338,17671,16907,16457,12353,13405,13066,12680,12829,14732,14784,13706,13698,12759,13058,12414,12652,11263,11324,11688,9971,9419,9045,8014,7353,6445,5711,5175,4443,3746,2060,1209,1051,1084,1006,678,458,341,219,331
2011,Totale,14,Molise,2488,2296,2475,2478,2478,2542,2549,2600,2632,2657,2789,2870,2866,2890,2919,3020,3135,3226,3439,3425,3381,3438,3615,3567,3518,3694,3740,3765,3794,3922,3837,4069,4049,4153,4231,4425,4577,4416,4503,4488,4476,4711,4751,4881,4918,4907,5057,4683,4672,4606,4701,4542,4366,4323,4321,4274,4329,3976,4073,3790,4099,4298,4218,4017,3742,2958,2898,2755,2664,2975,3457,3640,3172,3243,3266,3234,3257,3162,2859,2826,2948,2517,2341,2361,2062,1821,1586,1431,1379,1171,947,469,302,256,301,273,186,148,103,69,92
2011,Totale,15,Campania,57581,59121,59894,60814,61383,61839,63897,64585,64015,65471,66420,66522,66517,66686,67984,68860,70349,73020,76763,76959,76899,76652,77675,75121,74417,75709,76365,76304,77568,75718,75831,77495,78936,80489,83576,85983,89328,88013,88325,89047,87617,90035,89861,91119,91964,92111,94246,88740,86699,85099,81793,80449,76726,75773,72686,73805,73037,67254,65491,65683,67091,67278,68965,66681,67772,55685,47549,51677,49699,47563,52299,51485,47574,45290,42411,42730,39994,39946,37638,35939,35693,30675,28531,25956,22701,20612,17428,15378,12981,10893,8518,4758,3075,2682,2406,2250,1549,1181,822,462,691
2011,Totale,16,Puglia,36837,37196,37770,38034,38241,39060,40579,40719,41019,42158,42996,42723,42738,43038,43576,43918,45039,46700,49303,49149,49367,49153,50435,49450,49032,48998,50575,50736,51545,51787,52745,54850,56693,58314,60278,61553,63208,60994,59996,61466,60979,62730,62939,63647,64545,64437,65487,60932,59497,58853,57343,56169,53234,54140,52884,52327,50981,49452,47767,49315,51025,51199,54311,51235,50891,43072,39070,39229,40115,38195,41577,41082,38986,36845,34280,34351,33377,31806,29860,29243,29193,25322,23367,22044,19251,16915,14655,13567,11626,9381,8344,4386,2877,2458,2197,2037,1533,1107,739,484,700
2011,Totale,17,Basilicata,4546,4675,4840,4797,4906,4861,5233,5242,5404,5446,5622,5613,5577,5624,5750,5842,6060,6287,6838,6747,7054,7026,6997,7072,6938,7183,7324,7205,7330,7201,7117,7303,7635,7790,8240,8217,8433,8202,8374,8444,8614,8810,8824,9085,8881,9080,9309,8844,8999,8728,8576,8254,8029,7820,8036,7749,7757,7188,7097,6975,7257,7419,7656,6884,6314,5030,4875,4880,4938,4996,5988,6195,5959,6017,5687,5664,5654,5575,5020,4756,4995,4242,4035,3824,3399,2871,2502,2348,2049,1663,1417,701,427,375,374,361,266,186,137,88,116
2011,Totale,18,Calabria,17577,17785,17867,17923,18299,18291,18736,18765,18526,19206,19598,19449,20028,19922,20561,21104,21782,23134,24118,24191,24921,25620,26202,25820,25680,25709,26197,25882,26208,25992,26132,26564,26510,27256,28263,27915,28148,27941,28033,28383,28096,29652,29214,29435,29700,29511,30831,29224,29080,28859,28541,27896,26004,26694,25949,25891,25772,24376,23102,23702,24286,24332,24754,24249,22376,17504,17621,17653,17577,16991,19515,19272,18353,17666,17330,17582,16912,16855,15876,15016,14606,12913,11638,11000,9961,8901,7947,6867,5826,4806,4113,2298,1511,1281,1250,1119,840,631,420,237,397
